,X,Y,Z,formation
435,592299.0499333998,7517599.854808239,659.0,A_HAm_cib
436,592335.8897126439,7518053.050436251,691.0,A_HAm_cib
437,592775.8879565635,7518797.128537492,689.0,A_HAm_cib
438,593111.5687147585,7519505.357936316,695.0,A_HAm_cib
439,593081.9603147032,7520195.150982846,730.0,A_HAm_cib
440,592810.3493974077,7520455.359459998,717.0,A_HAm_cib
441,592484.2715610483,7520689.6278992845,749.0,A_HAm_cib
442,592555.1740679926,7521929.903786987,681.0,A_HAm_cib
443,592480.0867771714,7523515.942196294,711.0,A_HAm_cib
444,592549.3158480834,7523817.712844612,659.0,A_HAm_cib
445,592872.3116344216,7523951.585460453,690.0,A_HAm_cib
446,593010.9516913156,7524179.326893155,690.0,A_HAm_cib
447,592873.2059767231,7524660.856068452,672.0,A_HAm_cib
448,592908.6711862073,7524860.822833797,672.0,A_HAm_cib
449,593340.9275607305,7525253.977717446,676.0,A_HAm_cib
450,593525.3420614155,7525919.169578357,697.0,A_HAm_cib
451,593397.9954579136,7526854.50623525,678.0,A_HAm_cib
452,593179.3808788633,7527755.052443482,666.0,A_HAm_cib
453,593105.6225668789,7528912.947084158,681.0,A_HAm_cib
454,592784.3709038271,7530207.358435218,664.0,A_HAm_cib
455,592207.753559792,7531191.931107892,645.0,A_HAm_cib
456,592007.7865159758,7531747.462589703,637.0,A_HAm_cib
457,592157.0549644389,7532219.3781306045,645.0,A_HAm_cib
458,592468.4708192957,7532272.470872668,645.0,A_HAm_cib
459,592909.5851575703,7532325.05314855,668.0,A_HAm_cib
460,592926.470303836,7532521.285409703,668.0,A_HAm_cib
461,592569.1284284807,7532834.794144518,635.0,A_HAm_cib
462,592042.6347900265,7533003.196851067,632.0,A_HAm_cib
463,591599.0558990599,7533195.817622669,626.0,A_HAm_cib
464,589841.6821647407,7534740.779161867,627.0,A_HAm_cib
465,586433.8826971044,7534345.203413097,617.0,A_HAm_cib
466,584883.7694355198,7531448.646020116,603.0,A_HAm_cib
467,581156.7011729439,7531409.288076768,603.0,A_HAm_cib
468,576434.9949386419,7531767.048143169,598.0,A_HAm_cib
469,571824.0850885599,7530750.483368509,604.0,A_HAm_cib
470,568813.3985338816,7529395.819818685,598.0,A_HAm_cib
471,567072.9137811452,7526607.77696882,637.0,A_HAm_cib
472,563353.1882981763,7528057.141599269,598.0,A_HAm_cib
473,560407.3076489696,7528343.068575521,628.0,A_HAm_cib
474,559858.2010987625,7528246.166065405,639.0,A_HAm_cib
475,559861.2320020461,7528038.178543616,639.0,A_HAm_cib
476,560059.175635925,7527847.456363799,648.0,A_HAm_cib
477,560408.4545047501,7527678.866258254,649.0,A_HAm_cib
478,562451.8822861607,7527406.019335291,611.0,A_HAm_cib
479,563269.7357154547,7526907.839927015,600.0,A_HAm_cib
480,563377.1816447814,7526377.191014085,600.0,A_HAm_cib
481,562822.9961859395,7525759.791858188,627.0,A_HAm_cib
482,560534.8086331149,7524274.014309253,637.0,A_HAm_cib
483,557548.9485209236,7522608.148850263,632.0,A_HAm_cib
484,554876.835170209,7522104.041701333,629.0,A_HAm_cib
485,551302.3619678619,7522054.006563958,641.0,A_HAm_cib
486,550854.8060891656,7521737.013146569,647.0,A_HAm_cib
487,548714.9354776618,7521895.643047568,647.0,A_HAm_cib
488,549453.3684453202,7522821.628142702,623.0,A_HAm_cib
489,552337.0770502597,7523694.327405403,624.0,A_HAm_cib
490,553454.0471952816,7523855.719721409,612.0,A_HAm_cib
491,555642.687775867,7524732.251366595,619.0,A_HAm_cib
492,556415.1777879571,7525887.38521168,650.0,A_HAm_cib
493,555162.3412176865,7526936.143495237,644.0,A_HAm_cib
494,552627.8642708744,7526912.99942654,600.0,A_HAm_cib
495,550434.582648447,7526975.74064263,600.0,A_HAm_cib
496,547755.5975514048,7527744.264461947,605.0,A_HAm_cib
497,545600.6957185122,7529382.567201815,671.0,A_HAm_cib
498,543439.167372495,7530702.51614215,652.0,A_HAm_cib
499,540737.0890622885,7531581.94427847,593.0,A_HAm_cib
500,537851.0726885214,7532112.132227044,631.0,A_HAm_cib
501,536237.6064388616,7532318.478893183,613.0,A_HAm_cib
502,534651.3730958115,7532078.200997465,641.0,A_HAm_cib
503,533756.6383595616,7532147.403380174,627.0,A_HAm_cib
504,532505.7534673084,7531187.350104656,595.0,A_HAm_cib
505,531336.3999321843,7531534.844560289,579.0,A_HAm_cib
506,530836.8394580188,7530964.54092564,582.0,A_HAm_cib
507,530521.1066887632,7530173.7304196395,628.0,A_HAm_cib
508,529577.3011305038,7529144.735283044,588.0,A_HAm_cib
509,530292.6588186737,7528807.530197427,570.0,A_HAm_cib
510,529797.7519240321,7528656.9362911135,584.0,A_HAm_cib
511,528851.49449228,7528178.018924362,590.0,A_HAm_cib
512,527351.3760478813,7528421.787593483,588.0,A_HAm_cib
513,525960.8652074393,7529126.8220817,603.0,A_HAm_cib
514,525182.9282566948,7529770.6569948755,583.0,A_HAm_cib
515,525111.0453497382,7529835.759743661,583.0,A_HAm_cib
516,525723.4682385725,7529907.680343136,604.0,A_HAm_cib
517,525311.6285555683,7530364.171671954,621.0,A_HAm_cib
518,523301.0197082755,7531309.969086037,609.0,A_HAm_cib
519,521215.9423069527,7532444.2977261385,606.0,A_HAm_cib
520,520269.2643358537,7533688.42980648,615.0,A_HAm_cib
521,520133.2827953267,7534696.498296096,613.0,A_HAm_cib
522,519618.0199165903,7535245.306802408,598.0,A_HAm_cib
523,518966.86024375923,7535812.424769742,574.0,A_HAm_cib
524,518910.9846119122,7536420.038964987,586.0,A_HAm_cib
525,518295.4944120239,7537207.045296543,578.0,A_HAm_cib
526,518480.7133433342,7537701.740876635,555.0,A_HAm_cib
527,520240.8068087721,7537505.044403793,621.0,A_HAm_cib
528,520314.95648728596,7538712.958982731,628.0,A_HAm_cib
529,518059.3060872456,7539779.245561682,578.0,A_HAm_cib
530,515318.5784554979,7540062.804426687,566.0,A_HAm_cib
531,513600.7338534014,7539838.133144921,589.0,A_HAm_cib
532,513515.6088468301,7539074.412729399,577.0,A_HAm_cib
533,513625.5613314249,7538557.804108715,577.0,A_HAm_cib
534,511331.29341060383,7538408.589851418,568.0,A_HAm_cib
535,509294.4364584387,7538396.941484969,536.0,A_HAm_cib
536,508333.3533332388,7537929.617259843,529.0,A_HAm_cib
537,507562.3950493767,7537453.220203576,516.0,A_HAm_cib
538,505756.2999183873,7537150.523513591,518.0,A_HAm_cib
539,504594.1317679481,7536507.978012321,517.0,A_HAm_cib
540,503853.5586411116,7535490.226523584,534.0,A_HAm_cib
541,504191.93351353676,7535111.974817896,534.0,A_HAm_cib
542,504261.4987693691,7533944.130220798,548.0,A_HAm_cib
543,503857.24210249545,7532116.154859434,536.0,A_HAm_cib
544,502855.5546716922,7530836.294716618,543.0,A_HAm_cib
545,501613.1344100628,7530406.495076444,501.0,A_HAm_cib
546,500785.3714824331,7530472.604330703,545.0,A_HAm_cib
547,500612.75309216924,7529732.999949646,549.0,A_HAm_cib
548,500361.33511998807,7528894.886788304,492.0,A_HAm_cib
549,603025.6293233376,7524735.323635129,843.0,P__HAb_cib
550,602080.4986765668,7525683.958724318,811.0,P__HAb_cib
551,601922.929842535,7526001.565897509,811.0,P__HAb_cib
552,602164.2014382296,7526934.009984755,892.0,P__HAb_cib
553,602900.246416202,7526911.26764924,952.0,P__HAb_cib
554,602569.0498169592,7541322.007038377,644.0,P__HAb_cib
555,601913.4931040771,7540198.982877108,686.0,P__HAb_cib
556,600863.4787503482,7540158.981960187,702.0,P__HAb_cib
557,600140.6101160456,7540418.749908807,606.0,P__HAb_cib
558,600474.2229407016,7540773.628772174,619.0,P__HAb_cib
559,600675.0395333411,7541203.660221737,623.0,P__HAb_cib
560,601254.5928308244,7541377.803284164,716.0,P__HAb_cib
561,601936.1250968545,7541531.713629284,578.0,P__HAb_cib
562,602484.0772760003,7541747.390520859,598.0,P__HAb_cib
563,598213.6009036009,7542744.8540382,635.0,P__HAb_cib
564,598232.1766812268,7541379.911338524,654.0,P__HAb_cib
565,599242.3695662657,7541088.514132093,667.0,P__HAb_cib
566,598021.9981349567,7540919.012080451,654.0,P__HAb_cib
567,597518.5612686884,7541148.143466257,798.0,P__HAb_cib
568,595893.1397282248,7542497.804823102,620.0,P__HAb_cib
569,596984.896301074,7542567.139628219,604.0,P__HAb_cib
570,598051.2736830309,7542943.607381766,635.0,P__HAb_cib
571,569542.1741585684,7555495.471049742,618.0,P__HAb_cib
572,569046.6100835693,7555741.295456429,551.0,P__HAb_cib
573,568013.0234092715,7556281.6514744535,507.0,P__HAb_cib
574,568430.0712252832,7557053.59633425,522.0,P__HAb_cib
575,569365.4985382835,7557400.327625068,491.0,P__HAb_cib
576,569471.6255934654,7556280.035793782,684.0,P__HAb_cib
577,569572.0107700537,7555850.744351475,618.0,P__HAb_cib
578,569631.1878952746,7555669.800766542,618.0,P__HAb_cib
579,580231.7939521419,7559833.54649749,652.0,P__HAb_cib
580,579122.2360616178,7560177.315938563,632.0,P__HAb_cib
581,579052.2504828967,7560562.800975724,610.0,P__HAb_cib
582,579360.0273862748,7560842.244043187,610.0,P__HAb_cib
583,580340.2773251066,7560100.30917449,599.0,P__HAb_cib
584,574098.6997689044,7566183.757667488,673.0,P__HAb_cib
585,576437.3931317321,7565560.240256266,640.0,P__HAb_cib
586,578083.091348333,7565030.046323442,625.0,P__HAb_cib
587,579589.4894653906,7563888.890851088,614.0,P__HAb_cib
588,578958.0909040429,7563333.6553649455,621.0,P__HAb_cib
589,578821.7831989547,7562749.486756328,609.0,P__HAb_cib
590,578914.7612107814,7561411.631979241,604.0,P__HAb_cib
591,578580.238786092,7561313.545427287,604.0,P__HAb_cib
592,577340.6361899135,7562536.799709492,618.0,P__HAb_cib
593,576493.4083297754,7563943.8458249895,656.0,P__HAb_cib
594,575459.8050217987,7564788.038631717,680.0,P__HAb_cib
595,573700.7856400631,7564958.1259734845,739.0,P__HAb_cib
596,573066.71571135,7565187.366721882,542.0,P__HAb_cib
597,573728.7018869021,7565947.379074607,614.0,P__HAb_cib
598,574047.2824336399,7566181.778283126,673.0,P__HAb_cib
599,561965.7917515425,7490958.167485002,573.0,P__HAo_ci
600,563060.4742608985,7491058.314720229,576.0,P__HAo_ci
601,564740.1498736338,7491063.963194228,613.0,P__HAo_ci
602,566250.7961212198,7490719.170112416,648.0,P__HAo_ci
603,568213.9718896805,7489853.703558621,608.0,P__HAo_ci
604,568761.7429141371,7489246.555153945,604.0,P__HAo_ci
605,569133.8712387747,7488226.955371357,649.0,P__HAo_ci
606,569761.6668350742,7486870.626818478,611.0,P__HAo_ci
607,569948.7077397528,7486139.949887644,610.0,P__HAo_ci
608,569813.2300408502,7485829.748047149,619.0,P__HAo_ci
609,569411.9253118776,7485773.767688335,622.0,P__HAo_ci
610,568100.4245360992,7485879.787830245,624.0,P__HAo_ci
611,566775.5641031342,7485665.9450148875,616.0,P__HAo_ci
612,565693.0399760231,7485662.434425639,608.0,P__HAo_ci
613,564455.8725548675,7485444.947688267,607.0,P__HAo_ci
614,564255.7977487604,7485371.03601921,612.0,P__HAo_ci
615,562813.8173528133,7485252.127844043,614.0,P__HAo_ci
616,560280.7162960845,7485064.235166977,607.0,P__HAo_ci
617,558822.8581527672,7485294.468415742,580.0,P__HAo_ci
618,557097.3781446952,7485718.631123167,563.0,P__HAo_ci
619,554389.547148518,7486632.803958901,601.0,P__HAo_ci
620,551655.2393681454,7487988.333800241,564.0,P__HAo_ci
621,549563.1732490256,7489134.09166027,565.0,P__HAo_ci
622,550205.2243625347,7490207.609864482,561.0,P__HAo_ci
623,552693.1281375783,7490599.797896181,568.0,P__HAo_ci
624,553766.1532131018,7490826.770502593,578.0,P__HAo_ci
625,555520.6326853033,7490588.531405253,561.0,P__HAo_ci
626,558179.7082250356,7490526.910345849,560.0,P__HAo_ci
627,560529.1548862646,7491010.662921203,604.0,P__HAo_ci
628,561345.6230272077,7491106.45683956,578.0,P__HAo_ci
629,561788.5952113122,7490992.401854134,573.0,P__HAo_ci
630,564703.107123359,7490400.014981902,599.0,P__TK_s
631,567065.0208686885,7489808.845688108,608.0,P__TK_s
632,568350.9235964641,7488727.372645914,599.0,P__TK_s
633,569050.6548772742,7487348.391122512,611.0,P__TK_s
634,569073.3628828316,7486601.26165913,610.0,P__TK_s
635,568768.9266258233,7486330.55786381,610.0,P__TK_s
636,567017.1552209678,7486219.65592602,617.0,P__TK_s
637,564426.1004746616,7486038.295031522,602.0,P__TK_s
638,560796.7707926756,7485752.0096995225,600.0,P__TK_s
639,557267.2053021861,7486183.105451924,553.0,P__TK_s
640,553403.2195458082,7487731.664416354,526.0,P__TK_s
641,551330.5356112266,7488640.553233252,546.0,P__TK_s
642,550324.487975297,7489130.006165967,579.0,P__TK_s
643,550222.6640463383,7489418.193088049,579.0,P__TK_s
644,550432.3654969253,7489695.279552357,558.0,P__TK_s
645,553043.3951239736,7490357.746988621,568.0,P__TK_s
646,554545.3866724869,7490296.960904514,576.0,P__TK_s
647,554989.9337032336,7490130.719633569,556.0,P__TK_s
648,555056.2792594563,7489669.935280595,556.0,P__TK_s
649,555316.4744967546,7489626.902706517,556.0,P__TK_s
650,556055.8605769456,7490088.948632364,552.0,P__TK_s
651,558453.6822674127,7490077.390914579,560.0,P__TK_s
652,560657.0098926901,7490409.3362484,608.0,P__TK_s
653,562233.7846053158,7490325.109174772,567.0,P__TK_s
654,563882.9012823395,7490466.547615051,591.0,P__TK_s
655,564289.0142968891,7490449.866987105,591.0,P__TK_s
656,561992.0724616573,7491549.463229313,577.0,P__HAw_fr
657,565270.3705821638,7491520.537422523,620.0,P__HAw_fr
658,568681.9484013141,7490649.006886313,618.0,P__HAw_fr
659,569763.5264565272,7489955.612533116,622.0,P__HAw_fr
660,571152.171566312,7486198.240177072,630.0,P__HAw_fr
661,571063.6007827204,7485838.039094237,629.0,P__HAw_fr
662,568154.1024933284,7485359.18490099,629.0,P__HAw_fr
663,563870.7255005963,7484857.755925322,620.0,P__HAw_fr
664,558714.4066985255,7484856.677527819,589.0,P__HAw_fr
665,555355.5694648112,7485754.506101091,552.0,P__HAw_fr
666,553281.9219716886,7486703.129251433,558.0,P__HAw_fr
667,552583.8025949115,7487116.967623368,520.0,P__HAw_fr
668,551493.3577077045,7487632.197373793,529.0,P__HAw_fr
669,549366.4529814828,7488724.124205939,559.0,P__HAw_fr
670,548937.5075607327,7489848.5177737335,592.0,P__HAw_fr
671,550064.603446259,7490439.059584992,561.0,P__HAw_fr
672,552495.0935905034,7490903.979444045,581.0,P__HAw_fr
673,555180.6480328266,7491003.643652127,576.0,P__HAw_fr
674,557702.3854980909,7490862.663327431,596.0,P__HAw_fr
675,559977.187413975,7491334.695365891,589.0,P__HAw_fr
676,561333.1073340134,7491653.8078232175,584.0,P__HAw_fr
677,507338.9146206508,7488815.074958452,474.0,A_HAm_cib
678,506726.77479544264,7488114.078749511,592.0,A_HAm_cib
679,506293.45543878945,7487692.253626045,611.0,A_HAm_cib
680,505979.0574403984,7487188.394145135,491.0,A_HAm_cib
681,577109.8888063617,7491345.979908758,700.0,A_HAS_xsl_ci
682,577720.794904736,7489483.374723784,732.0,A_HAS_xsl_ci
683,578572.7266827411,7488036.596409266,794.0,A_HAS_xsl_ci
684,579193.7539383264,7487390.340799485,774.0,A_HAS_xsl_ci
685,578474.8495830983,7486581.149640366,791.0,A_HAS_xsl_ci
686,577160.5526423332,7486168.708400652,769.0,A_HAS_xsl_ci
687,577836.8613312955,7485254.913379532,956.0,A_HAS_xsl_ci
688,578225.003972761,7484661.840594624,956.0,A_HAS_xsl_ci
689,577453.6726669982,7483799.590482033,864.0,A_HAS_xsl_ci
690,578102.3706326047,7482415.883221971,858.0,A_HAS_xsl_ci
691,578486.5062515832,7482142.372930912,858.0,A_HAS_xsl_ci
692,578463.968133667,7481774.883280471,1054.0,A_HAS_xsl_ci
693,577543.4848474592,7481150.344663447,807.0,A_HAS_xsl_ci
694,541881.1628224647,7489225.977318256,636.0,A_HAS_xsl_ci
695,541535.6877012962,7490025.489215456,625.0,A_HAS_xsl_ci
696,542121.4510278903,7490675.808242097,598.0,A_HAS_xsl_ci
697,542514.5738396334,7490842.435607069,566.0,A_HAS_xsl_ci
698,542533.5573319265,7490847.948882252,566.0,A_HAS_xsl_ci
699,542929.4691136813,7490988.976611074,604.0,A_HAS_xsl_ci
700,543914.36771253,7491661.015652454,600.0,A_HAS_xsl_ci
701,544112.2617448865,7491892.711128189,600.0,A_HAS_xsl_ci
702,544287.8677791611,7491738.275620946,600.0,A_HAS_xsl_ci
703,545351.922638218,7492199.712758623,593.0,A_HAS_xsl_ci
704,547103.1631144276,7492652.506055342,585.0,A_HAS_xsl_ci
705,549684.5037590945,7492782.981905761,603.0,A_HAS_xsl_ci
706,551995.7073113951,7493212.838453515,653.0,A_HAS_xsl_ci
707,552981.0204371248,7493143.662137331,654.0,A_HAS_xsl_ci
708,553634.6208126254,7493144.30902766,600.0,A_HAS_xsl_ci
709,556369.5834478266,7493366.581174193,626.0,A_HAS_xsl_ci
710,558213.3154512175,7494088.589026972,643.0,A_HAS_xsl_ci
711,561129.0703967728,7494510.838841714,600.0,A_HAS_xsl_ci
712,563351.2085004217,7494757.836754725,587.0,A_HAS_xsl_ci
713,564649.2294418652,7495379.621201792,607.0,A_HAS_xsl_ci
714,564681.2731136134,7495395.807199951,607.0,A_HAS_xsl_ci
715,566040.9882221512,7495454.866375834,636.0,A_HAS_xsl_ci
716,568334.2752978789,7495768.193715216,625.0,A_HAS_xsl_ci
717,569933.6418141765,7495725.393104505,633.0,A_HAS_xsl_ci
718,570117.6583448969,7495520.2637132,633.0,A_HAS_xsl_ci
719,570419.9239089852,7495501.6932899775,640.0,A_HAS_xsl_ci
720,571115.6847655925,7495408.514855516,655.0,A_HAS_xsl_ci
721,504102.05220277724,7489364.589275166,613.0,A_HAm_cib
722,503705.54739282076,7489091.836669225,613.0,A_HAm_cib
723,502916.64352195483,7487985.149258263,583.0,A_HAm_cib
724,502730.5775811956,7487792.025218578,533.0,A_HAm_cib
725,540639.7210309096,7490345.070092479,540.0,A_HAm_cib
726,541318.5525299414,7491402.65841278,573.0,A_HAm_cib
727,542064.2463097931,7491642.078392084,546.0,A_HAm_cib
728,542195.0672119042,7491647.474955351,546.0,A_HAm_cib
729,542268.292756517,7491465.094611053,546.0,A_HAm_cib
730,542623.7141035235,7491747.280067011,574.0,A_HAm_cib
731,543203.4813789045,7492629.340195233,537.0,A_HAm_cib
732,543225.0578111663,7492637.832379393,537.0,A_HAm_cib
733,544552.3949825811,7493130.410583963,539.0,A_HAm_cib
734,546439.4361150593,7493397.721838101,533.0,A_HAm_cib
735,548709.4273227112,7493317.9808022175,539.0,A_HAm_cib
736,550558.2587067583,7494000.165921106,551.0,A_HAm_cib
737,552726.1164789335,7493995.761128184,584.0,A_HAm_cib
738,555105.4546838235,7493955.430646075,598.0,A_HAm_cib
739,556356.4611976272,7494574.310053684,604.0,A_HAm_cib
740,556369.3208391408,7494586.894455521,604.0,A_HAm_cib
741,557442.9902989479,7495159.256753108,609.0,A_HAm_cib
742,558050.9344678535,7495858.142247153,636.0,A_HAm_cib
743,558257.7687807924,7495814.357538845,636.0,A_HAm_cib
744,558359.6433211778,7496394.469628987,626.0,A_HAm_cib
745,558320.0726849792,7496559.979447057,626.0,A_HAm_cib
746,560754.1209165793,7496252.059888132,620.0,A_HAm_cib
747,561189.860489294,7496634.321929608,640.0,A_HAm_cib
748,562803.8662142744,7497181.636233485,594.0,A_HAm_cib
749,564997.4065707945,7497427.869333633,607.0,A_HAm_cib
750,567201.0349294381,7497077.689738411,622.0,A_HAm_cib
751,569051.8246910983,7496837.962834153,640.0,A_HAm_cib
752,569238.51172756,7496791.878552058,644.0,A_HAm_cib
753,569424.6469156339,7496666.249772844,644.0,A_HAm_cib
754,569793.1597769115,7496707.368660875,644.0,A_HAm_cib
755,570308.5526210081,7496640.135187211,643.0,A_HAm_cib
756,570691.3520257114,7496598.107056607,643.0,A_HAm_cib
757,570926.1874552931,7496523.100880161,648.0,A_HAm_cib
758,577150.3595399443,7493684.574411233,748.0,A_HAm_cib
759,576895.869947109,7493405.963417598,748.0,A_HAm_cib
760,577460.1414958633,7492601.403872575,698.0,A_HAm_cib
761,578724.6200841663,7491551.637366645,732.0,A_HAm_cib
762,580229.2573568554,7489983.255133893,714.0,A_HAm_cib
763,581158.9133841285,7488209.250119504,810.0,A_HAm_cib
764,581926.1596393202,7486988.059886862,765.0,A_HAm_cib
765,507033.1244998164,7489583.960052897,522.0,A_HAd_kd
766,506106.5311894647,7488378.00594873,554.0,A_HAd_kd
767,505925.92673826334,7488125.43648835,517.0,A_HAd_kd
768,505503.3434991621,7487879.499584013,517.0,A_HAd_kd
769,503746.9578383572,7489820.715261371,620.0,A_HAd_kd
770,503451.1612934366,7489518.3752589915,583.0,A_HAd_kd
771,502440.6854322149,7488741.1646014415,570.0,A_HAd_kd
772,502239.38515756413,7488561.722194362,570.0,A_HAd_kd
773,506684.3648251217,7490520.014842014,541.0,A_HAS_xsl_ci
774,505833.49477364897,7489277.979183152,594.0,A_HAS_xsl_ci
775,505642.36701033876,7489135.217005994,594.0,A_HAS_xsl_ci
776,505080.80906615045,7488665.857204117,579.0,A_HAS_xsl_ci
777,504997.9676568222,7488507.974328791,579.0,A_HAS_xsl_ci
778,504878.70282177377,7494633.460451343,597.0,P__HAj_xci_od
779,504102.28382512496,7494773.730465162,554.0,P__HAj_xci_od
780,503729.0862414373,7494767.672067776,554.0,P__HAj_xci_od
781,502722.7122985021,7494259.735279335,523.0,P__HAj_xci_od
782,503306.82845151477,7490781.488837184,577.0,A_HAS_xsl_ci
783,502547.2212842975,7489368.2544589145,576.0,A_HAS_xsl_ci
784,501914.7366688447,7489037.442430412,679.0,A_HAS_xsl_ci
785,506405.2688210166,7491317.230468493,612.0,P__HAb_cib
786,505808.3692161643,7490831.232898814,689.0,P__HAb_cib
787,505792.3750331471,7489939.915301113,568.0,P__HAb_cib
788,505606.46471465734,7489654.756168394,568.0,P__HAb_cib
789,504870.0520783619,7489128.785106515,708.0,P__HAb_cib
790,504667.04158061516,7488885.603188631,638.0,P__HAb_cib
791,502967.09585558245,7492174.133038389,551.0,P__HAb_cib
792,502614.401259156,7491184.860937256,594.0,P__HAb_cib
793,502581.9456499128,7490931.294708703,594.0,P__HAb_cib
794,502070.79008849675,7489749.725413269,699.0,P__HAb_cib
795,501554.9591425172,7489474.41828873,657.0,P__HAb_cib
796,514220.0538133915,7498437.001631334,616.0,P__HAb_cib
797,512651.456399445,7497968.715487713,641.0,P__HAb_cib
798,512649.5835596464,7497967.299374757,641.0,P__HAb_cib
799,512629.0399810187,7497959.2148313355,641.0,P__HAb_cib
800,511367.6686933099,7497205.9305772865,623.0,P__HAb_cib
801,510636.2469738871,7496944.238813186,667.0,P__HAb_cib
802,510625.64797938836,7496929.486069041,667.0,P__HAb_cib
803,509974.26653692673,7496522.012573076,613.0,P__HAb_cib
804,508406.6782514115,7496348.780585107,644.0,P__HAb_cib
805,506838.14024792705,7495148.493479851,663.0,P__HAb_cib
806,505495.6289212279,7494515.01366158,639.0,P__HAb_cib
807,515930.4058003965,7499035.5814870205,560.0,P__HAb_cib
808,515702.0371393677,7498843.215735772,523.0,P__HAb_cib
809,514965.49083518836,7498451.083416233,538.0,P__HAb_cib
810,523076.263592475,7501405.325220044,560.0,P__HAb_cib
811,521222.7904532473,7501029.913993345,571.0,P__HAb_cib
812,521197.21703430905,7501022.021011638,571.0,P__HAb_cib
813,520475.01142751996,7500905.96826871,560.0,P__HAb_cib
814,519371.32352970034,7500434.080749825,540.0,P__HAb_cib
815,518849.2568841403,7499938.519391127,531.0,P__HAb_cib
816,518905.07595038373,7499691.864138886,531.0,P__HAb_cib
817,516751.5952962226,7498819.399849124,613.0,P__HAb_cib
818,516494.8722090701,7498726.805191153,592.0,P__HAb_cib
819,510930.771233593,7508051.08096294,521.0,P__HAb_cib
820,513107.91806823603,7508532.256399315,523.0,P__HAb_cib
821,513734.61619410216,7508616.139859376,545.0,P__HAb_cib
822,516069.8530767752,7508701.876072732,556.0,P__HAb_cib
823,517364.91212926916,7509198.379122208,598.0,P__HAb_cib
824,519344.7144294744,7509276.101257453,660.0,P__HAb_cib
825,523647.69752200576,7510431.190795679,568.0,P__HAb_cib
826,524451.1074520721,7510736.779260593,660.0,P__HAb_cib
827,525356.2604287808,7511251.379221739,655.0,P__HAb_cib
828,526763.9064917882,7512270.284648318,609.0,P__HAb_cib
829,528725.6345900332,7512473.169681536,736.0,P__HAb_cib
830,530127.94651577,7513610.380999873,731.0,P__HAb_cib
831,529693.645494158,7514385.871217416,651.0,P__HAb_cib
832,529714.8123072268,7514510.813503678,651.0,P__HAb_cib
833,530066.2937282356,7514603.979099111,651.0,P__HAb_cib
834,530506.3357509519,7514760.71585673,669.0,P__HAb_cib
835,530824.4261265744,7514806.836357997,679.0,P__HAb_cib
836,530868.8399247352,7514868.886388973,679.0,P__HAb_cib
837,530797.2571926338,7515024.97838705,728.0,P__HAb_cib
838,530510.4627703576,7515278.825252964,675.0,P__HAb_cib
839,530506.5874736349,7515477.408131772,675.0,P__HAb_cib
840,530566.5429701708,7516527.082075513,866.0,P__HAb_cib
841,531210.27433637,7517406.877807882,669.0,P__HAb_cib
842,531761.0738898664,7517632.279971602,717.0,P__HAb_cib
843,534395.6235963204,7518047.157829213,610.0,P__HAb_cib
844,536885.3720522707,7517946.842789176,675.0,P__HAb_cib
845,537914.0657817248,7518821.984395528,722.0,P__HAb_cib
846,538909.9120158635,7519224.09733462,640.0,P__HAb_cib
847,539322.8973476982,7519564.0000200905,679.0,P__HAb_cib
848,539612.4916823304,7520396.704098244,620.0,P__HAb_cib
849,541522.5846399383,7520553.805533139,631.0,P__HAb_cib
850,544083.8370468182,7519740.681012604,642.0,P__HAb_cib
851,546742.0273412606,7519051.681342728,634.0,P__HAb_cib
852,547817.2035616444,7517998.877163754,662.0,P__HAb_cib
853,547905.9910766935,7517445.565207834,890.0,P__HAb_cib
854,548117.0783303487,7516847.723856887,943.0,P__HAb_cib
855,546786.9514405141,7516241.891597365,1075.0,P__HAb_cib
856,546022.4865144348,7515189.075026311,844.0,P__HAb_cib
857,544227.5434788971,7514361.807793408,903.0,P__HAb_cib
858,544082.2207393552,7512437.845146098,673.0,P__HAb_cib
859,542331.834667444,7512832.186380473,739.0,P__HAb_cib
860,542272.7404533788,7512268.770302987,790.0,P__HAb_cib
861,542863.0293522418,7509241.099521609,822.0,P__HAb_cib
862,542210.5749651612,7507707.689687801,728.0,P__HAb_cib
863,540768.4368733428,7505331.599872201,649.0,P__HAb_cib
864,538363.6494814813,7504114.5451630475,791.0,P__HAb_cib
865,535927.488953923,7503893.941568844,738.0,P__HAb_cib
866,534488.034739497,7502208.030371154,740.0,P__HAb_cib
867,532414.9653086187,7501871.365428876,608.0,P__HAb_cib
868,532120.9739325305,7502163.638006404,745.0,P__HAb_cib
869,531834.227083078,7502052.927081013,681.0,P__HAb_cib
870,528646.7501559461,7501769.274318425,554.0,P__HAb_cib
871,528267.6059362146,7501677.348861311,567.0,P__HAb_cib
872,500056.38277202414,7510194.228137922,634.0,P__HAb_cib
873,502182.7646491325,7509460.111310603,672.0,P__HAb_cib
874,504818.8476526828,7508856.190169809,583.0,P__HAb_cib
875,505765.6177869317,7509180.085437183,620.0,P__HAb_cib
876,506479.8593511833,7509089.21988149,604.0,P__HAb_cib
877,507625.1826141559,7509027.747059744,597.0,P__HAb_cib
878,508788.82944753,7508853.642061818,552.0,P__HAb_cib
879,509441.0112174886,7508723.872451599,540.0,P__HAb_cib
880,501435.64037770126,7488978.966986699,680.0,P__HAb_cib
